# Coding: utf-8
# File format version: 6
# Title: CAMS Radiation Service v4.5 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-12-01T00:00:00.0
# Date end (ISO 8601): 2020-12-02T00:00:00.0
# Latitude (positive North, ISO 19115): 52.5200
# Longitude (positive East, ISO 19115): 13.4000
# Altitude (m): 35.00
# Elevation of CAMS cell (m): 77.29
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 1 min 0 s
# noValue: nan
# File generated on: 2023-04-28
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#12. sza. Solar zenithal angle for the middle of the summarization (deg)
#13. summer/winter split. 1.0 means summer, 0.0 means winter
#14. tco3. Total column content of ozone (Dobson unit)
#15. tcwv. Total column content of water vapour (kg/m2)
#16. AOD BC. Partial aerosol optical depth at 550 nm for black carbon
#17. AOD DU. Partial aerosol optical depth at 550 nm for dust
#18. AOD SS. Partial aerosol optical depth at 550 nm for sea salt
#19. AOD OR. Partial aerosol optical depth at 550 nm for organic matter
#20. AOD SU. Partial aerosol optical depth at 550 nm for sulphate
#21. AOD NI. Partial aerosol optical depth at 550 nm for nitrate
#22. AOD AM. Partial aerosol optical depth at 550 nm for ammonium
#23. alpha. Angstroem coefficient for aerosol. Obsolete (value is always nan)
#24. Snow_probability of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#25. fiso. MODIS-like BRDF parameter fiso
#26. fvol. MODIS-like BRDF parameter fvol
#27. fgeo. MODIS-like BRDF parameter fgeo
#28. albedo. Ground albedo
#29. Cloud optical depth (value from 0 to 500, value of the nearest acquisition time of the pixel) nan=no value
#30. Cloud coverage of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#31. Cloud type (value of the nearest acquisition time of the pixel) -1=no value 0=no clouds 5=low-level cloud 6=medium-level cloud 7=high-level cloud 8=thin cloud
#32. GHI no corr. Global irradiation without bias correction on horizontal plane at ground level (obsolete)
#33. BHI no corr. Beam irradiation without bias correction on horizontal plane at ground level (obsolete)
#34. DHI no corr. Diffuse irradiation without bias correction on horizontal plane at ground level (obsolete)
#35. BNI no corr. Beam irradiation without bias correction on mobile plane following the sun at normal incidence (obsolete)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability;sza;summer/winter split;tco3;tcwv;AOD BC;AOD DU;AOD SS;AOD OR;AOD SU;AOD NI;AOD AM;alpha;Snow probability;fiso;fvol;fgeo;albedo;Cloud optical depth;Cloud coverage;Cloud type;GHI no corr;BHI no corr;DHI no corr;BNI no corr
2020-12-01T06:28:00.0/2020-12-01T06:29:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0336;321.8750;14.4333;0.0020;0.0004;0.0024;0.0457;0.0113;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:29:00.0/2020-12-01T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0336;321.9024;14.4311;0.0020;0.0004;0.0024;0.0457;0.0113;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:30:00.0/2020-12-01T06:31:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0336;321.9298;14.4289;0.0020;0.0004;0.0023;0.0456;0.0113;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:31:00.0/2020-12-01T06:32:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;321.9573;14.4267;0.0020;0.0004;0.0023;0.0455;0.0113;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:32:00.0/2020-12-01T06:33:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;321.9847;14.4245;0.0020;0.0004;0.0023;0.0455;0.0113;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:33:00.0/2020-12-01T06:34:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.0121;14.4224;0.0020;0.0004;0.0023;0.0454;0.0113;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:34:00.0/2020-12-01T06:35:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.0396;14.4202;0.0020;0.0004;0.0023;0.0454;0.0112;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:35:00.0/2020-12-01T06:36:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.0670;14.4180;0.0020;0.0004;0.0023;0.0453;0.0112;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:36:00.0/2020-12-01T06:37:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.0944;14.4158;0.0020;0.0004;0.0023;0.0453;0.0112;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:37:00.0/2020-12-01T06:38:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.1219;14.4136;0.0020;0.0004;0.0023;0.0452;0.0112;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:38:00.0/2020-12-01T06:39:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.1493;14.4114;0.0020;0.0004;0.0023;0.0452;0.0112;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:39:00.0/2020-12-01T06:40:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.1767;14.4092;0.0020;0.0004;0.0023;0.0451;0.0112;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:40:00.0/2020-12-01T06:41:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.2042;14.4071;0.0020;0.0004;0.0023;0.0451;0.0111;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:41:00.0/2020-12-01T06:42:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.2316;14.4049;0.0020;0.0004;0.0023;0.0450;0.0111;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:42:00.0/2020-12-01T06:43:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.2590;14.4027;0.0020;0.0004;0.0023;0.0449;0.0111;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:43:00.0/2020-12-01T06:44:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.2865;14.4005;0.0020;0.0004;0.0023;0.0449;0.0111;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:44:00.0/2020-12-01T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.3139;14.3983;0.0020;0.0004;0.0023;0.0448;0.0111;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:45:00.0/2020-12-01T06:46:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.3413;14.3961;0.0020;0.0004;0.0022;0.0448;0.0111;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:46:00.0/2020-12-01T06:47:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.3688;14.3939;0.0020;0.0004;0.0022;0.0447;0.0110;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:47:00.0/2020-12-01T06:48:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.3962;14.3917;0.0020;0.0004;0.0022;0.0447;0.0110;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:48:00.0/2020-12-01T06:49:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.4236;14.3896;0.0020;0.0004;0.0022;0.0446;0.0110;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:49:00.0/2020-12-01T06:50:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.4510;14.3874;0.0020;0.0004;0.0022;0.0446;0.0110;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:50:00.0/2020-12-01T06:51:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.4785;14.3852;0.0020;0.0004;0.0022;0.0445;0.0110;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:51:00.0/2020-12-01T06:52:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.5059;14.3830;0.0020;0.0004;0.0022;0.0445;0.0109;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:52:00.0/2020-12-01T06:53:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.5333;14.3808;0.0020;0.0004;0.0022;0.0444;0.0109;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:53:00.0/2020-12-01T06:54:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.5608;14.3786;0.0020;0.0004;0.0022;0.0443;0.0109;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:54:00.0/2020-12-01T06:55:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.5882;14.3764;0.0020;0.0004;0.0022;0.0443;0.0109;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:55:00.0/2020-12-01T06:56:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.6156;14.3743;0.0020;0.0004;0.0022;0.0442;0.0109;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:56:00.0/2020-12-01T06:57:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.6431;14.3721;0.0020;0.0004;0.0022;0.0442;0.0109;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:57:00.0/2020-12-01T06:58:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.6705;14.3699;0.0020;0.0004;0.0022;0.0441;0.0108;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:58:00.0/2020-12-01T06:59:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.6979;14.3677;0.0020;0.0004;0.0022;0.0441;0.0108;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T06:59:00.0/2020-12-01T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.7254;14.3655;0.0020;0.0004;0.0021;0.0440;0.0108;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T07:00:00.0/2020-12-01T07:01:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.7528;14.3633;0.0020;0.0004;0.0021;0.0440;0.0108;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T07:01:00.0/2020-12-01T07:02:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0335;322.7802;14.3611;0.0020;0.0004;0.0021;0.0439;0.0108;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T07:02:00.0/2020-12-01T07:03:00.0;0.0311;0.0083;0.0040;0.0043;0.0000;0.0083;0.0040;0.0043;0.0000;1.0000;89.9237;0.0335;322.8077;14.3590;0.0020;0.0004;0.0021;0.0439;0.0108;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1323;nan;-1;-1;0.0083;0.0040;0.0043;0.0000
2020-12-01T07:03:00.0/2020-12-01T07:04:00.0;0.0799;0.0180;0.0017;0.0162;0.0000;0.0180;0.0017;0.0162;0.0000;1.0000;89.8039;0.0335;322.8351;14.3568;0.0020;0.0004;0.0021;0.0438;0.0107;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1140;nan;-1;-1;0.0180;0.0017;0.0162;0.0000
2020-12-01T07:04:00.0/2020-12-01T07:05:00.0;0.1285;0.0287;0.0005;0.0282;0.0000;0.0287;0.0005;0.0282;0.0000;1.0000;89.6845;0.0335;322.8625;14.3546;0.0020;0.0004;0.0021;0.0438;0.0107;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1104;nan;-1;-1;0.0287;0.0005;0.0282;0.0000
2020-12-01T07:05:00.0/2020-12-01T07:06:00.0;0.1770;0.0413;0.0012;0.0400;0.0000;0.0413;0.0012;0.0400;0.0000;1.0000;89.5654;0.0335;322.8900;14.3524;0.0020;0.0004;0.0021;0.0437;0.0107;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1109;nan;-1;-1;0.0413;0.0012;0.0400;0.0000
2020-12-01T07:06:00.0/2020-12-01T07:07:00.0;0.2254;0.0543;0.0024;0.0519;0.0000;0.0543;0.0024;0.0519;0.0000;1.0000;89.4466;0.0335;322.9174;14.3502;0.0020;0.0004;0.0021;0.0436;0.0107;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1116;nan;-1;-1;0.0543;0.0024;0.0519;0.0000
2020-12-01T07:07:00.0/2020-12-01T07:08:00.0;0.2737;0.0678;0.0041;0.0636;0.0000;0.0678;0.0041;0.0636;0.0000;1.0000;89.3282;0.0335;322.9448;14.3480;0.0020;0.0003;0.0021;0.0436;0.0107;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1124;nan;-1;-1;0.0678;0.0041;0.0636;0.0000
2020-12-01T07:08:00.0/2020-12-01T07:09:00.0;0.3218;0.0817;0.0063;0.0754;0.0000;0.0817;0.0063;0.0754;0.0000;1.0000;89.2100;0.0335;322.9723;14.3458;0.0020;0.0003;0.0021;0.0435;0.0107;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1131;nan;-1;-1;0.0817;0.0063;0.0754;0.0000
2020-12-01T07:09:00.0/2020-12-01T07:10:00.0;0.3698;0.0959;0.0089;0.0870;0.0000;0.0959;0.0089;0.0870;0.0000;1.0000;89.0923;0.0335;322.9997;14.3437;0.0020;0.0003;0.0021;0.0435;0.0106;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1138;nan;-1;-1;0.0959;0.0089;0.0870;0.0000
2020-12-01T07:10:00.0/2020-12-01T07:11:00.0;0.4176;0.1105;0.0119;0.0986;0.0000;0.1105;0.0119;0.0986;0.0000;1.0000;88.9748;0.0335;323.0271;14.3415;0.0020;0.0003;0.0021;0.0434;0.0106;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1144;nan;-1;-1;0.1105;0.0119;0.0986;0.0000
2020-12-01T07:11:00.0/2020-12-01T07:12:00.0;0.4653;0.1255;0.0154;0.1101;0.0000;0.1255;0.0154;0.1101;0.0000;1.0000;88.8577;0.0335;323.0545;14.3393;0.0020;0.0003;0.0021;0.0434;0.0106;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1150;nan;-1;-1;0.1255;0.0154;0.1101;0.0000
2020-12-01T07:12:00.0/2020-12-01T07:13:00.0;0.5128;0.1407;0.0192;0.1215;0.8739;0.1407;0.0192;0.1215;0.8739;1.0000;88.7409;0.0335;323.0820;14.3371;0.0020;0.0003;0.0021;0.0433;0.0106;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1156;nan;-1;-1;0.1407;0.0192;0.1215;0.8739
2020-12-01T07:13:00.0/2020-12-01T07:14:00.0;0.5603;0.1568;0.0239;0.1329;0.9950;0.1568;0.0239;0.1329;0.9950;1.0000;88.6245;0.0335;323.1094;14.3349;0.0020;0.0003;0.0021;0.0433;0.0106;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1163;nan;-1;-1;0.1568;0.0239;0.1329;0.9950
2020-12-01T07:14:00.0/2020-12-01T07:15:00.0;0.6075;0.1742;0.0301;0.1441;1.1550;0.1742;0.0301;0.1441;1.1550;1.0000;88.5084;0.0335;323.1368;14.3327;0.0020;0.0003;0.0020;0.0432;0.0105;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1172;nan;-1;-1;0.1742;0.0301;0.1441;1.1550
2020-12-01T07:15:00.0/2020-12-01T07:16:00.0;0.6547;0.1922;0.0369;0.1553;1.3148;0.1922;0.0369;0.1553;1.3148;1.0000;88.3927;0.0335;323.1643;14.3305;0.0020;0.0003;0.0020;0.0432;0.0105;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1180;nan;-1;-1;0.1922;0.0369;0.1553;1.3148
2020-12-01T07:16:00.0/2020-12-01T07:17:00.0;0.7016;0.2107;0.0443;0.1664;1.4738;0.2107;0.0443;0.1664;1.4738;1.0000;88.2773;0.0334;323.1917;14.3283;0.0020;0.0003;0.0020;0.0431;0.0105;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1188;nan;-1;-1;0.2107;0.0443;0.1664;1.4738
2020-12-01T07:17:00.0/2020-12-01T07:18:00.0;0.7485;0.2297;0.0523;0.1773;1.6316;0.2297;0.0523;0.1773;1.6316;1.0000;88.1623;0.0334;323.2191;14.3262;0.0020;0.0003;0.0020;0.0430;0.0105;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1195;nan;-1;-1;0.2297;0.0523;0.1773;1.6316
2020-12-01T07:18:00.0/2020-12-01T07:19:00.0;0.7952;0.2491;0.0609;0.1882;1.7880;0.2491;0.0609;0.1882;1.7880;1.0000;88.0476;0.0334;323.2466;14.3240;0.0020;0.0003;0.0020;0.0430;0.0105;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1201;nan;-1;-1;0.2491;0.0609;0.1882;1.7880
2020-12-01T07:19:00.0/2020-12-01T07:20:00.0;0.8417;0.2691;0.0701;0.1990;1.9428;0.2691;0.0701;0.1990;1.9428;1.0000;87.9332;0.0334;323.2740;14.3218;0.0020;0.0003;0.0020;0.0429;0.0105;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1208;nan;-1;-1;0.2691;0.0701;0.1990;1.9428
2020-12-01T07:20:00.0/2020-12-01T07:21:00.0;0.8881;0.2894;0.0797;0.2097;2.0958;0.2894;0.0797;0.2097;2.0958;1.0000;87.8193;0.0334;323.3014;14.3196;0.0020;0.0003;0.0020;0.0429;0.0104;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1214;nan;-1;-1;0.2894;0.0797;0.2097;2.0958
2020-12-01T07:21:00.0/2020-12-01T07:22:00.0;0.9344;0.3102;0.0900;0.2202;2.2470;0.3102;0.0900;0.2202;2.2470;1.0000;87.7056;0.0334;323.3289;14.3174;0.0020;0.0003;0.0020;0.0428;0.0104;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1219;nan;-1;-1;0.3102;0.0900;0.2202;2.2470
2020-12-01T07:22:00.0/2020-12-01T07:23:00.0;0.9805;0.3313;0.1007;0.2307;2.3962;0.3313;0.1007;0.2307;2.3962;1.0000;87.5924;0.0334;323.3563;14.3152;0.0020;0.0003;0.0020;0.0428;0.0104;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1224;nan;-1;-1;0.3313;0.1007;0.2307;2.3962
2020-12-01T07:23:00.0/2020-12-01T07:24:00.0;1.0264;0.3529;0.1119;0.2410;2.5435;0.3529;0.1119;0.2410;2.5435;1.0000;87.4795;0.0334;323.3837;14.3130;0.0020;0.0003;0.0020;0.0427;0.0104;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1229;nan;-1;-1;0.3529;0.1119;0.2410;2.5435
2020-12-01T07:24:00.0/2020-12-01T07:25:00.0;1.0722;0.3748;0.1235;0.2512;2.6887;0.3748;0.1235;0.2512;2.6887;1.0000;87.3669;0.0334;323.4112;14.3109;0.0020;0.0003;0.0020;0.0427;0.0104;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1234;nan;-1;-1;0.3748;0.1235;0.2512;2.6887
2020-12-01T07:25:00.0/2020-12-01T07:26:00.0;1.1179;0.3970;0.1356;0.2614;2.8319;0.3970;0.1356;0.2614;2.8319;1.0000;87.2547;0.0334;323.4386;14.3087;0.0020;0.0003;0.0020;0.0426;0.0104;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1238;nan;-1;-1;0.3970;0.1356;0.2614;2.8319
2020-12-01T07:26:00.0/2020-12-01T07:27:00.0;1.1634;0.4196;0.1482;0.2714;2.9730;0.4196;0.1482;0.2714;2.9730;1.0000;87.1429;0.0334;323.4660;14.3065;0.0020;0.0003;0.0020;0.0426;0.0103;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1242;nan;-1;-1;0.4196;0.1482;0.2714;2.9730
2020-12-01T07:27:00.0/2020-12-01T07:28:00.0;1.2087;0.4424;0.1612;0.2813;3.1121;0.4424;0.1612;0.2813;3.1121;1.0000;87.0314;0.0334;323.4935;14.3043;0.0020;0.0003;0.0020;0.0425;0.0103;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1246;nan;-1;-1;0.4424;0.1612;0.2813;3.1121
2020-12-01T07:28:00.0/2020-12-01T07:29:00.0;1.2539;0.4656;0.1746;0.2910;3.2492;0.4656;0.1746;0.2910;3.2492;1.0000;86.9204;0.0334;323.5209;14.3021;0.0020;0.0003;0.0019;0.0424;0.0103;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1249;nan;-1;-1;0.4656;0.1746;0.2910;3.2492
2020-12-01T07:29:00.0/2020-12-01T07:30:00.0;1.2990;0.4890;0.1883;0.3007;3.3842;0.4890;0.1883;0.3007;3.3842;1.0000;86.8096;0.0334;323.5483;14.2999;0.0020;0.0003;0.0019;0.0424;0.0103;0.0000;0.0000;nan;-1;0.1176;0.0604;0.0141;0.1253;nan;-1;-1;0.4890;0.1883;0.3007;3.3842
